Happy,Amusing,Beauty,Calm,Energizing,Angry,Triumphant,prolific_id,stimulus_id,age,Country of Birth,Current Country of Residence,Current UK area of residence,Employment Status,First Language,Hearing difficulties,Nationality,Sex,Student Status,tmf_core,tmf_would_like_to_be,tmf_interests_seen_as,tmf_attitudes_seen_as,tmf_behaviour_seen_as,tmf_appearance_seen_as,sex,gender_identity,gender_text,sex_orientation,orient_text,ethnicity,disability,community_sss,national_sss,target,tmf_avg,tmf_label,sss_avg
4,4,3,3,5,3,4,5fc45894c518494211619c7e,Zl-50U1tsBM,35,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,3.0,3.0,3.0,4.0,3.0,2.0,Male,Man,,Heterosexual (straight),,White,No,4.0,4.0,masc,3.0,neither nor,4.0
2,1,1,1,2,2,3,5e77f6934ffe99364534227a,Zl-50U1tsBM,57,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Male,No,3.0,3.0,4.0,2.0,3.0,2.0,Male,Man,,Heterosexual (straight),,White,No,5.0,7.0,masc,2.833333333333333,neither nor,6.0
3,4,2,1,2,1,1,5e27fdd75ade0ba21df12828,pdzliNhlqWI,53,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,6.0,5.0,fem,1.0,resolutely masculine,5.5
5,5,5,4,5,3,1,61572aeab6ac8a5fe94b43b4,2-m3SEGs0kM,63,Canada,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Other,English,No,United Kingdom,Male,No,4.0,3.0,2.0,2.0,4.0,3.0,Male,Man,,Homosexual (lesbian or gay),,White,Yes,7.0,7.0,mix,3.0,neither nor,7.0
6,5,4,3,3,1,1,5dcc6f91e5e18690a20e74d1,2-m3SEGs0kM,57,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,English,No,United Kingdom,Female,No,6.0,6.0,5.0,6.0,6.0,6.0,Female,Woman,,Heterosexual (straight),,White,No,8.0,7.0,mix,5.833333333333333,resolutely feminine,7.5
5,5,3,4,4,2,4,5fc45894c518494211619c7e,2-m3SEGs0kM,35,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,3.0,3.0,3.0,4.0,3.0,2.0,Male,Man,,Heterosexual (straight),,White,No,4.0,4.0,mix,3.0,neither nor,4.0
5,5,4,3,3,1,3,6077dd4c0a8ff92267e84b6e,2-m3SEGs0kM,42,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,6.0,Female,I prefer to self-describe as,I don't have a gender identity.,Heterosexual (straight),,White,No,6.0,6.0,mix,4.666666666666667,resolutely feminine,6.0
4,2,1,1,5,5,5,5dec460a8d43d9346487f840,HO-GyyhtDnA,31,United Kingdom,United Kingdom,Scotland,DATA EXPIRED,English,No,United Kingdom,Male,DATA EXPIRED,5.0,2.0,1.0,6.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,4.0,masc,3.333333333333333,neither nor,5.0
1,1,1,1,7,2,3,5e27fdd75ade0ba21df12828,HO-GyyhtDnA,53,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,6.0,5.0,masc,1.0,resolutely masculine,5.5
3,3,2,2,5,2,5,5e77f6934ffe99364534227a,HO-GyyhtDnA,57,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Male,No,3.0,3.0,4.0,2.0,3.0,2.0,Male,Man,,Heterosexual (straight),,White,No,5.0,7.0,masc,2.833333333333333,neither nor,6.0
4,5,3,2,6,4,4,5fc45894c518494211619c7e,HO-GyyhtDnA,35,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,3.0,3.0,3.0,4.0,3.0,2.0,Male,Man,,Heterosexual (straight),,White,No,4.0,4.0,masc,3.0,neither nor,4.0
4,4,4,1,6,5,5,61572aeab6ac8a5fe94b43b4,Zl-50U1tsBM,63,Canada,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Other,English,No,United Kingdom,Male,No,4.0,3.0,2.0,2.0,4.0,3.0,Male,Man,,Homosexual (lesbian or gay),,White,Yes,7.0,7.0,masc,3.0,neither nor,7.0
5,3,6,4,3,1,2,6077dd4c0a8ff92267e84b6e,VIqv8YRVDuY,42,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,6.0,Female,I prefer to self-describe as,I don't have a gender identity.,Heterosexual (straight),,White,No,6.0,6.0,fem,4.666666666666667,resolutely feminine,6.0
1,1,1,1,7,2,1,5e27fdd75ade0ba21df12828,Zl-50U1tsBM,53,United Kingdom,United Kingdom,Wales,Full-Time,English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,6.0,5.0,masc,1.0,resolutely masculine,5.5
5,4,3,3,5,1,3,5fc45894c518494211619c7e,VIqv8YRVDuY,35,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Unemployed (and job seeking),English,No,United Kingdom,Male,No,3.0,3.0,3.0,4.0,3.0,2.0,Male,Man,,Heterosexual (straight),,White,No,4.0,4.0,fem,3.0,neither nor,4.0
3,2,3,1,1,1,2,5d48673efef71c0016d8bf40,VIqv8YRVDuY,68,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,Yes,2.0,3.0,fem,1.0,resolutely masculine,2.5
3,2,3,1,2,1,2,5d48673efef71c0016d8bf40,cYszuGaptkk,68,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,Yes,2.0,3.0,mix,1.0,resolutely masculine,2.5
4,1,1,1,7,7,6,5ea20fd571038c119083a8df,HO-GyyhtDnA,64,United Kingdom,United Kingdom,"London, England ",Other,English,No,United Kingdom,Female,No,7.0,7.0,5.0,6.0,6.0,7.0,Female,Woman,,Heterosexual (straight),,Black,No,8.0,8.0,masc,6.333333333333333,resolutely feminine,8.0
6,1,3,1,6,1,1,5c60501d767686000100150c,HO-GyyhtDnA,53,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",DATA EXPIRED,English,No,United Kingdom,Female,No,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,5.0,masc,7.0,resolutely feminine,4.0
4,3,2,1,2,1,3,59f0eda5e75b450001a699a7,HO-GyyhtDnA,38,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,5.0,Female,Woman,,Heterosexual (straight),,White,No,6.0,6.0,masc,4.5,neither nor,6.0
2,2,2,2,2,2,2,5d4b36bf137506001bb6b366,pdzliNhlqWI,35,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,English,No,United Kingdom,Female,Yes,6.0,6.0,5.0,4.0,5.0,6.0,Female,Woman,,Heterosexual (straight),,White,No,6.0,7.0,fem,5.333333333333333,resolutely feminine,6.5
2,2,2,2,2,4,2,5d4b36bf137506001bb6b366,Zl-50U1tsBM,35,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,English,No,United Kingdom,Female,Yes,6.0,6.0,5.0,4.0,5.0,6.0,Female,Woman,,Heterosexual (straight),,White,No,6.0,7.0,masc,5.333333333333333,resolutely feminine,6.5
3,1,1,6,2,1,2,5fcf61cae339e601668c71aa,pdzliNhlqWI,34,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,6.0,6.0,4.0,6.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,3.0,2.0,fem,5.333333333333333,resolutely feminine,2.5
5,6,6,3,5,1,2,5dec460a8d43d9346487f840,pdzliNhlqWI,31,United Kingdom,United Kingdom,Scotland,DATA EXPIRED,English,No,United Kingdom,Male,DATA EXPIRED,5.0,2.0,1.0,6.0,4.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,4.0,fem,3.333333333333333,neither nor,5.0
6,5,5,4,4,1,3,5d5db7f7ca179000180b17cc,HO-GyyhtDnA,37,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Male,No,2.0,1.0,2.0,2.0,3.0,3.0,Male,Man,,Heterosexual (straight),,Asian,No,7.0,7.0,masc,2.1666666666666665,resolutely masculine,7.0
6,5,6,4,4,1,2,5d5db7f7ca179000180b17cc,2-m3SEGs0kM,37,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Male,No,2.0,1.0,2.0,2.0,3.0,3.0,Male,Man,,Heterosexual (straight),,Asian,No,7.0,7.0,mix,2.1666666666666665,resolutely masculine,7.0
1,2,1,3,2,2,1,5fcf61cae339e601668c71aa,2-m3SEGs0kM,34,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,English,No,United Kingdom,Female,No,6.0,6.0,4.0,6.0,5.0,5.0,Female,Woman,,Heterosexual (straight),,White,Yes,3.0,2.0,mix,5.333333333333333,resolutely feminine,2.5
4,5,5,3,1,1,1,5f22de3904d2a80008ca108a,pdzliNhlqWI,34,United Kingdom,United Kingdom,"London, England ",DATA EXPIRED,English,No,United Kingdom,Male,DATA EXPIRED,4.0,4.0,5.0,4.0,5.0,5.0,Female,Woman,,Asexual,,White,No,4.0,7.0,fem,4.5,neither nor,5.5
3,6,1,1,7,2,6,55e876f25e4d360012cc283d,cYszuGaptkk,27,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Male,DATA EXPIRED,2.0,2.0,3.0,1.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,7.0,mix,2.0,resolutely masculine,6.5
5,3,2,2,1,1,1,5f22de3904d2a80008ca108a,HO-GyyhtDnA,34,United Kingdom,United Kingdom,"London, England ",DATA EXPIRED,English,No,United Kingdom,Male,DATA EXPIRED,4.0,4.0,5.0,4.0,5.0,5.0,Female,Woman,,Asexual,,White,No,4.0,7.0,masc,4.5,neither nor,5.5
1,7,1,2,5,6,3,55e876f25e4d360012cc283d,2-m3SEGs0kM,27,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Male,DATA EXPIRED,2.0,2.0,3.0,1.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,7.0,mix,2.0,resolutely masculine,6.5
5,5,5,1,6,1,4,5b7f28ee4570a7000120ad3f,cYszuGaptkk,67,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,2.0,2.0,2.0,4.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,7.0,8.0,mix,2.1666666666666665,resolutely masculine,7.5
7,7,7,1,2,1,2,5b7f28ee4570a7000120ad3f,pdzliNhlqWI,67,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,2.0,2.0,2.0,4.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,7.0,8.0,fem,2.1666666666666665,resolutely masculine,7.5
6,5,5,1,6,2,6,5b7f28ee4570a7000120ad3f,Zl-50U1tsBM,67,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,2.0,2.0,2.0,4.0,2.0,1.0,Male,Man,,Heterosexual (straight),,White,No,7.0,8.0,masc,2.1666666666666665,resolutely masculine,7.5
1,1,2,1,6,7,5,5da9a1659413e4001505d7f7,Zl-50U1tsBM,63,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,English,No,United Kingdom,Male,No,1.0,1.0,2.0,2.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,4.0,6.0,masc,1.3333333333333333,resolutely masculine,5.0
5,5,1,1,7,6,5,609c010662a75f7f78ad58f0,HO-GyyhtDnA,20,United Kingdom,United Kingdom,Wales,Other,English,No,United Kingdom,Male,Yes,2.0,1.0,2.0,1.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,8.0,masc,1.6666666666666667,resolutely masculine,7.0
6,6,2,2,7,3,5,609c010662a75f7f78ad58f0,cYszuGaptkk,20,United Kingdom,United Kingdom,Wales,Other,English,No,United Kingdom,Male,Yes,2.0,1.0,2.0,1.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,No,6.0,8.0,mix,1.6666666666666667,resolutely masculine,7.0
4,3,6,3,3,3,1,5b95a66ba2980c0001c481a6,pdzliNhlqWI,24,Ireland,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,English,No,Ireland,Male,No,2.0,2.0,2.0,2.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,No,4.0,2.0,fem,2.0,resolutely masculine,3.0
3,2,2,1,5,3,4,5b95a66ba2980c0001c481a6,HO-GyyhtDnA,24,Ireland,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,English,No,Ireland,Male,No,2.0,2.0,2.0,2.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,No,4.0,2.0,masc,2.0,resolutely masculine,3.0
2,2,3,1,6,2,5,5b95a66ba2980c0001c481a6,Zl-50U1tsBM,24,Ireland,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,English,No,Ireland,Male,No,2.0,2.0,2.0,2.0,2.0,2.0,Male,Man,,Heterosexual (straight),,White,No,4.0,2.0,masc,2.0,resolutely masculine,3.0
7,6,7,6,6,1,4,615dc9a9d61ae634ede50ebb,VIqv8YRVDuY,22,United Kingdom,United Kingdom,Scotland,Due to start a new job within the next month,English,No,United Kingdom,Female,Yes,5.0,6.0,4.0,4.0,6.0,5.0,Female,Woman,,Bisexual,,White,Yes,5.0,6.0,fem,5.0,resolutely feminine,5.5
2,3,1,1,2,1,1,6048a3eff8e2cdda59e5c9e7,2-m3SEGs0kM,22,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,Yes,5.0,4.0,5.0,4.0,3.0,5.0,Female,Woman,,Bisexual,,White,No,5.0,6.0,mix,4.333333333333333,neither nor,5.5
3,2,1,1,3,1,1,6048a3eff8e2cdda59e5c9e7,cYszuGaptkk,22,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,Yes,5.0,4.0,5.0,4.0,3.0,5.0,Female,Woman,,Bisexual,,White,No,5.0,6.0,mix,4.333333333333333,neither nor,5.5
3,2,2,2,6,6,5,6077dd4c0a8ff92267e84b6e,HO-GyyhtDnA,42,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,No,5.0,5.0,4.0,4.0,4.0,6.0,Female,I prefer to self-describe as,I don't have a gender identity.,Heterosexual (straight),,White,No,6.0,6.0,masc,4.666666666666667,resolutely feminine,6.0
5,4,5,5,5,1,1,61572aeab6ac8a5fe94b43b4,VIqv8YRVDuY,63,Canada,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Other,English,No,United Kingdom,Male,No,4.0,3.0,2.0,2.0,4.0,3.0,Male,Man,,Homosexual (lesbian or gay),,White,Yes,7.0,7.0,fem,3.0,neither nor,7.0
6,3,4,2,4,1,2,5dcc6f91e5e18690a20e74d1,cYszuGaptkk,57,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Full-Time,English,No,United Kingdom,Female,No,6.0,6.0,5.0,6.0,6.0,6.0,Female,Woman,,Heterosexual (straight),,White,No,8.0,7.0,mix,5.833333333333333,resolutely feminine,7.5
2,2,2,1,1,1,1,5d48673efef71c0016d8bf40,pdzliNhlqWI,68,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,Yes,2.0,3.0,fem,1.0,resolutely masculine,2.5
2,2,3,1,5,3,4,5d48673efef71c0016d8bf40,Zl-50U1tsBM,68,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,Yes,2.0,3.0,masc,1.0,resolutely masculine,2.5
4,5,4,3,4,1,4,622a03d0bf48c972d851915a,cYszuGaptkk,59,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Male,No,1.0,1.0,1.0,1.0,1.0,1.0,Male,Man,,Heterosexual (straight),,White,No,5.0,6.0,mix,1.0,resolutely masculine,5.5
5,5,7,6,5,1,4,5ea20fd571038c119083a8df,VIqv8YRVDuY,64,United Kingdom,United Kingdom,"London, England ",Other,English,No,United Kingdom,Female,No,7.0,7.0,5.0,6.0,6.0,7.0,Female,Woman,,Heterosexual (straight),,Black,No,8.0,8.0,fem,6.333333333333333,resolutely feminine,8.0
7,6,3,1,3,1,2,5c60501d767686000100150c,pdzliNhlqWI,53,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",DATA EXPIRED,English,No,United Kingdom,Female,No,7.0,7.0,7.0,7.0,7.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,3.0,5.0,fem,7.0,resolutely feminine,4.0
1,4,1,1,7,7,5,5ea20fd571038c119083a8df,Zl-50U1tsBM,64,United Kingdom,United Kingdom,"London, England ",Other,English,No,United Kingdom,Female,No,7.0,7.0,5.0,6.0,6.0,7.0,Female,Woman,,Heterosexual (straight),,Black,No,8.0,8.0,masc,6.333333333333333,resolutely feminine,8.0
5,4,2,1,5,2,5,5f4b7922a1cde57399c3872e,2-m3SEGs0kM,31,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Female,DATA EXPIRED,6.0,6.0,5.0,6.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,mix,5.833333333333333,resolutely feminine,7.0
4,1,2,1,7,3,6,5f4b7922a1cde57399c3872e,HO-GyyhtDnA,31,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Female,DATA EXPIRED,6.0,6.0,5.0,6.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,masc,5.833333333333333,resolutely feminine,7.0
7,3,7,5,3,1,6,5f4b7922a1cde57399c3872e,VIqv8YRVDuY,31,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Female,DATA EXPIRED,6.0,6.0,5.0,6.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,fem,5.833333333333333,resolutely feminine,7.0
5,2,4,1,7,4,6,5f4b7922a1cde57399c3872e,Zl-50U1tsBM,31,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Female,DATA EXPIRED,6.0,6.0,5.0,6.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,masc,5.833333333333333,resolutely feminine,7.0
5,2,3,1,6,2,7,5f4b7922a1cde57399c3872e,cYszuGaptkk,31,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Female,DATA EXPIRED,6.0,6.0,5.0,6.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,mix,5.833333333333333,resolutely feminine,7.0
5,4,7,3,4,1,5,5f4b7922a1cde57399c3872e,pdzliNhlqWI,31,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",DATA EXPIRED,English,No,United Kingdom,Female,DATA EXPIRED,6.0,6.0,5.0,6.0,5.0,7.0,Female,Woman,,Heterosexual (straight),,White,No,7.0,7.0,fem,5.833333333333333,resolutely feminine,7.0
3,2,1,2,2,1,1,6048a3eff8e2cdda59e5c9e7,VIqv8YRVDuY,22,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,Yes,5.0,4.0,5.0,4.0,3.0,5.0,Female,Woman,,Bisexual,,White,No,5.0,6.0,fem,4.333333333333333,neither nor,5.5
7,4,3,3,1,1,1,5e14c068ed1b3b000cf0e3c7,pdzliNhlqWI,51,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,6.0,6.0,6.0,6.0,6.0,6.0,Female,Woman,,Heterosexual (straight),,White,No,8.0,9.0,fem,6.0,resolutely feminine,8.5
2,1,1,1,3,2,1,6048a3eff8e2cdda59e5c9e7,HO-GyyhtDnA,22,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",English,No,United Kingdom,Female,Yes,5.0,4.0,5.0,4.0,3.0,5.0,Female,Woman,,Bisexual,,White,No,5.0,6.0,masc,4.333333333333333,neither nor,5.5
1,1,1,1,6,6,6,5e14c068ed1b3b000cf0e3c7,HO-GyyhtDnA,51,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,English,No,United Kingdom,Female,No,6.0,6.0,6.0,6.0,6.0,6.0,Female,Woman,,Heterosexual (straight),,White,No,8.0,9.0,masc,6.0,resolutely feminine,8.5
