Electric_Acoustic,Distorted_Clear,Many_FewInstruments,Loud_Soft,Heavy_Light,High pitch_Low pitch,Wide_Narrow_pitch_variation,Punchy_Smooth,Harmonious_Disharmonious,Clear_NoMelody,Repetitive_NonRepetitive,Complex_SimpleRhythm,Fast_SlowTempo,Dense_Sparse,Strong_WeakBeat,prolific_id,stimulus_id,age,Country of Birth,Current Country of Residence,Current UK area of residence,Employment Status,Experience with musical instruments,First Language,Hearing difficulties,Nationality,Sex,Student Status,target
1,1,2,1,1,7,7,3,5,6,5,4,3,1,2,5fcf5ad1347ca200086dd547,HO-GyyhtDnA,26,United Kingdom,United Kingdom,"London, England ",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
3,3,5,5,5,2,5,6,1,1,1,6,3,4,2,5f033543945c554f816f6ad7,2-m3SEGs0kM,47,DATA EXPIRED,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,DATA EXPIRED,Female,No,mix
2,6,5,4,5,3,5,3,2,3,2,3,3,6,2,5bd0a57f446a8e0001204390,pdzliNhlqWI,50,Australia,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
5,6,4,3,4,4,3,3,2,2,1,2,2,5,5,60e76a1d107aa8d3ccd3e37b,VIqv8YRVDuY,21,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,fem
4,4,3,2,5,5,4,3,2,3,1,2,2,4,3,60e76a1d107aa8d3ccd3e37b,2-m3SEGs0kM,21,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,mix
3,2,5,5,6,3,5,5,2,3,3,6,3,6,4,608727ded1b6b85975bbf14d,VIqv8YRVDuY,34,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,2,2,5,4,4,3,5,3,3,4,4,4,4,5,5ebebcf619a604258a233c4f,cYszuGaptkk,60,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,2,3,5,3,5,5,4,4,5,4,5,4,5,4,608727ded1b6b85975bbf14d,cYszuGaptkk,34,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,3,2,4,4,4,4,3,4,5,3,4,3,3,4,5ebebcf619a604258a233c4f,Zl-50U1tsBM,60,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
1,7,6,7,7,2,3,6,3,3,1,6,5,5,5,5f8394cdd4459c14c000697e,pdzliNhlqWI,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
1,2,5,3,2,3,6,5,4,3,2,5,3,3,4,5f8394cdd4459c14c000697e,Zl-50U1tsBM,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,7,3,3,3,5,5,3,5,6,6,3,5,5,5,6151e69a392433707e7a9dfb,HO-GyyhtDnA,24,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
3,5,2,3,7,3,2,3,2,2,3,4,3,4,3,5fcf5ad1347ca200086dd547,pdzliNhlqWI,26,United Kingdom,United Kingdom,"London, England ",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
4,4,4,3,4,2,4,4,4,4,2,4,4,4,4,5f5949feb6149f1932dbfcfc,cYszuGaptkk,27,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,5f5949feb6149f1932dbfcfc,HO-GyyhtDnA,27,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
4,6,4,5,4,5,4,4,4,7,4,4,4,4,4,608727ded1b6b85975bbf14d,HO-GyyhtDnA,34,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
5,3,4,6,2,6,6,3,5,6,5,4,5,4,4,5e597bc019aafc0628150c78,HO-GyyhtDnA,26,United Kingdom,United Kingdom,Wales,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
1,3,5,4,3,6,6,5,3,4,2,4,3,4,3,5f8394cdd4459c14c000697e,HO-GyyhtDnA,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
6,7,3,6,1,6,6,3,1,2,3,2,5,5,3,5e597bc019aafc0628150c78,Zl-50U1tsBM,26,United Kingdom,United Kingdom,Wales,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,7,5,2,6,2,6,2,5,1,1,7,3,2,3,5e4761e624b17f2239a6473a,pdzliNhlqWI,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
7,7,7,7,7,2,6,6,6,5,7,5,6,6,6,6151e69a392433707e7a9dfb,VIqv8YRVDuY,24,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,7,2,2,2,1,2,3,4,4,1,2,2,3,3,5fae21a54a4443270635904c,Zl-50U1tsBM,28,Zimbabwe,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,Zimbabwe,Female,Yes,masc
6,7,5,3,6,3,6,2,3,1,1,7,3,5,4,5e4761e624b17f2239a6473a,2-m3SEGs0kM,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
3,2,2,2,3,4,3,5,5,6,5,4,3,4,3,5fcf5ad1347ca200086dd547,cYszuGaptkk,26,United Kingdom,United Kingdom,"London, England ",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
3,3,2,5,5,3,3,2,1,3,1,6,5,3,3,5f0cfeef098f1e53ff201909,VIqv8YRVDuY,23,United Kingdom,United Kingdom,"London, England ",Due to start a new job within the next month,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
1,4,5,5,5,2,5,3,5,6,2,2,3,3,3,5bd0a57f446a8e0001204390,VIqv8YRVDuY,50,Australia,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
5,6,6,7,6,5,2,5,3,2,5,2,3,3,2,61435b26170aa14747574253,VIqv8YRVDuY,30,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,3,3,3,3,5,1,1,7,7,7,4,1,1,7,60b60d67bbc65b38b155536e,cYszuGaptkk,26,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 3-4 years.,English,No,United Kingdom,Female,No,mix
2,2,3,2,4,6,5,1,4,5,6,3,2,3,2,6136503d70302c9d1aa894f4,cYszuGaptkk,21,Malaysia,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,Malaysia,Female,Yes,mix
5,7,4,3,6,3,3,2,3,5,3,5,4,5,5,56f597c5736c79000b228052,VIqv8YRVDuY,36,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
1,7,5,5,5,3,5,3,3,5,3,5,5,3,5,60b60d67bbc65b38b155536e,VIqv8YRVDuY,26,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 3-4 years.,English,No,United Kingdom,Female,No,fem
6,6,6,5,7,2,6,6,1,1,1,6,1,6,2,6136503d70302c9d1aa894f4,2-m3SEGs0kM,21,Malaysia,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,Malaysia,Female,Yes,mix
6,7,6,6,7,7,6,5,3,3,2,3,5,7,4,56f597c5736c79000b228052,2-m3SEGs0kM,36,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
1,6,2,3,4,4,2,2,3,5,3,3,2,2,3,6136503d70302c9d1aa894f4,Zl-50U1tsBM,21,Malaysia,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,Malaysia,Female,Yes,masc
3,3,5,6,5,5,3,2,2,3,2,6,5,5,3,56f597c5736c79000b228052,pdzliNhlqWI,36,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
5,7,4,5,6,2,3,3,2,2,2,4,4,6,5,5ebebcf619a604258a233c4f,2-m3SEGs0kM,60,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,6,6,2,7,2,6,2,2,2,2,7,3,6,2,608727ded1b6b85975bbf14d,pdzliNhlqWI,34,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
3,7,5,7,7,5,3,2,2,3,2,7,6,6,2,5e597bc019aafc0628150c78,pdzliNhlqWI,26,United Kingdom,United Kingdom,Wales,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
1,7,7,7,7,1,7,7,2,1,1,7,6,5,5,5f8394cdd4459c14c000697e,2-m3SEGs0kM,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,2,6,7,7,6,6,7,3,5,1,7,5,6,5,5f8394cdd4459c14c000697e,cYszuGaptkk,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
1,7,7,7,7,2,5,7,3,4,2,5,3,4,4,5f8394cdd4459c14c000697e,VIqv8YRVDuY,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Other,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
1,7,3,2,2,2,3,3,3,5,5,3,5,5,3,6151e69a392433707e7a9dfb,Zl-50U1tsBM,24,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,7,3,5,5,5,5,5,5,5,5,5,5,5,5,6151e69a392433707e7a9dfb,cYszuGaptkk,24,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,7,5,4,3,3,5,3,4,3,1,7,3,2,5,5e4761e624b17f2239a6473a,Zl-50U1tsBM,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
5,7,3,3,6,3,6,3,5,2,1,7,3,2,6,5e4761e624b17f2239a6473a,VIqv8YRVDuY,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
6,3,6,6,6,1,7,5,2,2,1,7,3,7,3,60b60d67bbc65b38b155536e,2-m3SEGs0kM,26,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 3-4 years.,English,No,United Kingdom,Female,No,mix
2,2,3,3,2,4,4,3,4,5,3,4,3,4,4,5ebebcf619a604258a233c4f,HO-GyyhtDnA,60,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
7,7,6,7,7,6,6,7,3,5,2,7,6,4,3,5e597bc019aafc0628150c78,2-m3SEGs0kM,26,United Kingdom,United Kingdom,Wales,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
5,5,4,7,2,5,5,3,2,4,5,5,6,4,5,5e597bc019aafc0628150c78,cYszuGaptkk,26,United Kingdom,United Kingdom,Wales,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
6,6,2,7,7,3,2,3,1,3,5,5,5,6,5,5e597bc019aafc0628150c78,VIqv8YRVDuY,26,United Kingdom,United Kingdom,Wales,Unemployed (and job seeking),Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
6,7,3,3,6,4,3,2,3,3,4,4,2,2,2,5fae21a54a4443270635904c,2-m3SEGs0kM,28,Zimbabwe,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,Zimbabwe,Female,Yes,mix
5,7,6,5,6,5,5,3,4,4,3,3,2,4,4,5fae21a54a4443270635904c,VIqv8YRVDuY,28,Zimbabwe,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,Zimbabwe,Female,Yes,fem
2,3,3,5,2,5,5,5,6,6,4,7,4,2,7,5e4761e624b17f2239a6473a,HO-GyyhtDnA,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,7,5,4,6,4,7,5,5,5,5,7,3,2,6,5e4761e624b17f2239a6473a,cYszuGaptkk,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
1,2,5,3,3,5,6,3,6,6,5,7,4,3,3,56f597c5736c79000b228052,HO-GyyhtDnA,36,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
2,2,3,2,2,7,7,1,7,7,6,7,2,1,7,60b60d67bbc65b38b155536e,HO-GyyhtDnA,26,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 3-4 years.,English,No,United Kingdom,Female,No,masc
1,3,2,1,1,7,1,1,7,7,7,7,1,1,1,60b60d67bbc65b38b155536e,Zl-50U1tsBM,26,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 3-4 years.,English,No,United Kingdom,Female,No,masc
2,3,5,3,3,6,5,2,3,3,2,5,3,3,4,56f597c5736c79000b228052,Zl-50U1tsBM,36,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
1,2,2,2,2,6,3,2,6,5,3,3,3,2,2,6136503d70302c9d1aa894f4,HO-GyyhtDnA,21,Malaysia,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,Malaysia,Female,Yes,masc
2,7,7,7,7,3,5,6,3,3,6,7,6,5,5,6151e69a392433707e7a9dfb,pdzliNhlqWI,24,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,fem
7,7,7,7,7,1,7,7,1,1,1,7,7,7,7,6151e69a392433707e7a9dfb,2-m3SEGs0kM,24,United Kingdom,United Kingdom,"London, England ",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
4,7,3,4,4,3,4,4,4,4,3,4,4,4,4,5fae21a54a4443270635904c,cYszuGaptkk,28,Zimbabwe,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,Zimbabwe,Female,Yes,mix
6,7,2,2,6,3,5,5,4,4,2,3,3,3,2,5fae21a54a4443270635904c,pdzliNhlqWI,28,Zimbabwe,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,Zimbabwe,Female,Yes,fem
4,7,2,2,5,4,4,3,3,4,1,2,2,3,5,5fae21a54a4443270635904c,HO-GyyhtDnA,28,Zimbabwe,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,Yes. For 5+ years.,English,No,Zimbabwe,Female,Yes,masc
6,3,3,3,3,5,5,4,2,3,5,3,3,2,3,5e380457679e67000c56b02f,Zl-50U1tsBM,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,masc
7,6,6,6,6,2,4,4,2,2,3,5,3,5,4,5e380457679e67000c56b02f,2-m3SEGs0kM,39,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
2,5,3,3,2,5,3,3,4,5,5,5,3,3,3,56bb1e18724769000bb745f2,Zl-50U1tsBM,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,5,5,2,2,5,3,3,5,5,5,3,3,3,3,56bb1e18724769000bb745f2,HO-GyyhtDnA,45,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
2,3,4,3,3,6,4,5,6,6,5,6,4,5,3,56f597c5736c79000b228052,cYszuGaptkk,36,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,No,mix
5,6,4,4,5,4,3,4,3,3,3,4,4,5,3,5ed18d516f7b8e0e377758fa,pdzliNhlqWI,44,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
1,6,5,3,6,4,5,5,2,2,2,6,3,6,2,6136503d70302c9d1aa894f4,pdzliNhlqWI,21,Malaysia,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Part-Time,Yes. For 5+ years.,English,No,Malaysia,Female,Yes,fem
1,3,5,7,7,1,7,3,2,2,1,3,3,6,7,615a17c90199096a5bbe0f48,VIqv8YRVDuY,18,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,fem
3,6,5,7,7,3,5,5,3,5,4,6,3,5,6,55d621bbdb6a810013fa0ea0,cYszuGaptkk,41,United Kingdom,United Kingdom,Scotland,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,mix
2,2,3,3,3,6,6,6,4,6,6,6,4,6,6,6127987e1e4a3ccd8b9ce45a,HO-GyyhtDnA,20,Sri Lanka,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,Sri Lanka,Female,Yes,masc
1,3,3,3,2,5,5,2,3,3,3,2,3,2,3,605e1fc0be766e80d0104df3,Zl-50U1tsBM,51,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,masc
5,5,5,5,5,3,5,6,2,3,3,6,3,6,3,6127987e1e4a3ccd8b9ce45a,VIqv8YRVDuY,20,Sri Lanka,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,Sri Lanka,Female,Yes,fem
3,6,4,4,3,5,4,3,3,5,3,5,3,4,4,55d621bbdb6a810013fa0ea0,Zl-50U1tsBM,41,United Kingdom,United Kingdom,Scotland,Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Male,Yes,masc
3,1,5,3,3,5,2,3,6,7,6,4,1,6,7,615a17c90199096a5bbe0f48,cYszuGaptkk,18,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,mix
3,7,7,7,7,2,7,3,2,1,1,7,3,7,1,615a17c90199096a5bbe0f48,2-m3SEGs0kM,18,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,mix
1,1,5,7,1,6,7,1,7,7,7,4,3,4,4,615a17c90199096a5bbe0f48,HO-GyyhtDnA,18,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,United Kingdom,Female,Yes,masc
2,3,3,3,4,3,5,3,3,5,5,3,3,3,5,605e1fc0be766e80d0104df3,cYszuGaptkk,51,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,mix
6,6,6,6,6,4,6,2,4,2,2,6,3,6,2,6127987e1e4a3ccd8b9ce45a,2-m3SEGs0kM,20,Sri Lanka,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,Sri Lanka,Female,Yes,mix
2,2,3,3,6,7,6,6,7,7,7,2,2,4,5,5f6c423e8071b21b35b07ea6,VIqv8YRVDuY,63,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)","Not in paid work (e.g. homemaker', 'retired or disabled)",Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
2,2,2,3,2,6,6,2,3,5,4,5,3,3,3,6127987e1e4a3ccd8b9ce45a,Zl-50U1tsBM,20,Sri Lanka,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Other,Yes. For 5+ years.,English,No,Sri Lanka,Female,Yes,masc
2,5,3,6,6,3,3,5,3,3,5,3,5,3,4,605e1fc0be766e80d0104df3,VIqv8YRVDuY,51,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
4,5,5,6,6,1,4,4,4,4,3,5,3,6,5,5efb8358f81cbe0f08950fe4,pdzliNhlqWI,38,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Full-Time,Yes. For 5+ years.,English,No,United Kingdom,Female,No,fem
