Electric/Acoustic,Distorted/Clear,Many Instruments/Few Instruments,Loud/Soft,Heavy/Light,High pitch/Low pitch,Wide pitch variation/Narrow pitch variation,Punchy/Smooth,Harmonious/Disharmonious,Clear melody/No melody,Repetitive/Non-repetitive,Complex rhythm/Simple rhythm,Fast tempo/Slow tempo,Dense/Sparse,Strong beat/Weak beat,prolific_id,stimulus_id
3,6,3,2,6,4,6,4,5,3,2,5,2,5,6,6027cc78c597e0049f3e455d,-o98tc5dDUI
7,6,7,7,3,6,7,1,3,1,1,7,1,3,1,60b60d67bbc65b38b155536e,tDuM3Kd5fs4
3,6,5,4,5,3,5,2,3,4,3,6,2,2,3,5b7924d8338a93000154ad21,x75PlcuAiNc
6,6,6,2,5,6,2,6,2,3,3,5,5,7,3,61435b26170aa14747574253,pdzliNhlqWI
1,5,5,3,4,5,5,3,3,2,2,3,3,5,3,605e1fc0be766e80d0104df3,MUq2VCSi-bs
3,3,5,3,4,2,2,3,3,3,2,3,3,3,3,5f29ed73209c1b1a178602e3,ELVHeeDug4U
6,6,3,6,7,3,3,6,3,6,3,4,2,5,6,60c114f1542c86cb1e3e7c86,wxbvq4A02uQ
6,3,6,6,6,3,5,3,3,3,3,7,3,7,5,60b60d67bbc65b38b155536e,BS9a4CFppMo
6,5,3,5,6,1,3,1,2,1,1,3,2,2,1,615a17c90199096a5bbe0f48,ebUStbjgKXE
2,4,6,4,2,6,6,4,3,6,2,2,3,2,4,5bd0a57f446a8e0001204390,HO-GyyhtDnA
2,4,4,2,5,3,3,2,5,4,3,3,2,2,2,5b7924d8338a93000154ad21,MUq2VCSi-bs
1,6,7,4,5,4,6,2,4,5,2,5,2,6,6,6027cc78c597e0049f3e455d,jk0uhPvBnaI
2,3,6,5,6,3,6,4,4,4,3,6,3,5,3,6037a63eb08c240350cfd0db,XG7tiYSHwTo
1,5,6,6,6,1,5,6,6,7,6,4,2,5,4,5f6c423e8071b21b35b07ea6,ebUStbjgKXE
2,5,2,3,6,2,3,2,3,3,1,7,2,3,3,5fc93d0e16b69439e106238e,FILn56RNEyg
2,3,2,2,5,4,1,2,1,2,6,2,3,3,3,6136503d70302c9d1aa894f4,VIqv8YRVDuY
1,2,4,1,1,6,6,2,4,6,1,5,3,2,2,6027cc78c597e0049f3e455d,FhyVUb25Ilc
5,7,6,3,7,5,3,5,2,2,2,7,6,6,6,60b60d67bbc65b38b155536e,pdzliNhlqWI
5,6,6,5,6,4,2,2,3,3,6,3,3,3,4,56f597c5736c79000b228052,my2MceeTLxc
5,5,3,2,4,5,4,3,4,3,5,4,3,4,3,5f29ed73209c1b1a178602e3,UZI85fGTuAM
3,2,6,2,2,7,7,1,5,5,1,2,3,1,1,5e597bc019aafc0628150c78,26jBFBmrmr4
4,3,4,3,3,3,3,4,4,3,4,4,2,4,3,5f5949feb6149f1932dbfcfc,y6wJehV4tis
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5f5949feb6149f1932dbfcfc,z6cj2wHF1rA
4,3,5,2,2,6,4,3,4,4,3,3,2,3,4,60e76a1d107aa8d3ccd3e37b,HO-GyyhtDnA
2,7,1,1,1,1,1,1,3,3,3,3,2,2,2,5fae21a54a4443270635904c,awK4jz6RWkU
2,6,6,2,5,5,3,3,3,2,2,5,3,3,3,608727ded1b6b85975bbf14d,JBT_A2TyPCQ
3,6,3,3,3,1,1,1,1,1,1,2,1,2,1,5f5949feb6149f1932dbfcfc,pdzliNhlqWI
5,6,3,5,5,4,3,5,2,4,2,6,5,6,4,5ebebcf619a604258a233c4f,vFlpklOfoaI
4,6,3,3,4,3,3,3,3,3,3,4,3,3,3,5f5949feb6149f1932dbfcfc,VIqv8YRVDuY
1,6,6,2,1,7,7,1,1,2,2,6,1,6,1,5e597bc019aafc0628150c78,wFMPKkDbgIs
3,2,5,5,5,6,6,3,3,5,3,6,3,5,3,608727ded1b6b85975bbf14d,ELVHeeDug4U
1,1,6,2,1,4,3,1,7,7,6,6,5,7,3,5e597bc019aafc0628150c78,bkRGPI3N-7k
1,6,3,6,7,2,3,6,1,1,1,7,3,3,4,5f8394cdd4459c14c000697e,Q1OhEKfG4N0
1,7,2,1,7,2,6,3,5,2,1,7,3,2,3,5e4761e624b17f2239a6473a,ZaWRrNOseg4
4,3,5,4,4,3,5,3,4,5,2,5,5,3,5,5f8394cdd4459c14c000697e,6Rg3FFuShGI
5,6,2,5,5,4,3,3,3,5,4,6,4,5,6,5ebebcf619a604258a233c4f,VIqv8YRVDuY
1,5,6,5,5,5,5,6,3,4,1,7,3,4,3,5f8394cdd4459c14c000697e,B3O1NwkOOe4
1,7,2,2,3,2,2,3,2,2,2,5,3,4,3,6151e69a392433707e7a9dfb,tNru1d6XMuY
6,5,6,3,7,2,6,2,2,2,2,7,3,6,4,608727ded1b6b85975bbf14d,2-m3SEGs0kM
6,7,2,1,5,3,2,1,1,1,3,3,2,3,2,5e4761e624b17f2239a6473a,Rk2yWHQjYJI
7,7,3,6,6,2,3,7,3,2,2,7,3,5,7,6151e69a392433707e7a9dfb,aBARjvvUJMc
6,7,2,6,6,3,3,6,3,3,5,7,5,5,5,6151e69a392433707e7a9dfb,705VQvekdx8
1,7,1,1,1,3,3,5,1,1,7,3,5,3,3,6151e69a392433707e7a9dfb,YGxld6FysWU
2,7,5,3,3,2,3,5,3,3,3,6,2,6,5,6151e69a392433707e7a9dfb,tTn1rY6EC7M
5,7,6,6,6,6,6,3,1,2,3,5,5,3,2,5e597bc019aafc0628150c78,iAdS053L7L0
1,2,7,1,3,3,6,5,6,5,2,7,6,7,6,5f8394cdd4459c14c000697e,lHCfrK-nIQU
7,7,7,7,7,2,3,7,5,3,5,7,6,6,6,6151e69a392433707e7a9dfb,Y_TqObDvE24
1,1,7,2,3,7,7,4,5,6,1,6,3,5,5,5f8394cdd4459c14c000697e,ijHYsEGGRRY
2,5,2,4,3,6,5,3,5,5,5,3,2,2,3,61435b26170aa14747574253,HO-GyyhtDnA
1,1,2,1,1,7,7,3,5,6,5,4,3,1,2,5fcf5ad1347ca200086dd547,HO-GyyhtDnA
3,3,5,5,5,2,5,6,1,1,1,6,3,4,2,5f033543945c554f816f6ad7,2-m3SEGs0kM
5,2,3,1,3,5,2,1,6,3,1,6,2,2,2,60b60d67bbc65b38b155536e,iQF1XSOxHcs
2,3,6,6,7,2,6,4,3,3,3,6,3,6,3,6037a63eb08c240350cfd0db,9rz8E3s3CUY
1,6,5,4,4,5,7,4,4,2,2,3,1,5,2,6136503d70302c9d1aa894f4,kL9qia-G10g
1,6,2,1,5,6,2,1,6,4,3,3,1,2,3,60c114f1542c86cb1e3e7c86,8y6pDQTKjrk
2,6,5,4,5,3,5,3,2,3,2,3,3,6,2,5bd0a57f446a8e0001204390,pdzliNhlqWI
3,5,6,7,7,3,7,6,3,4,6,6,3,5,5,5f6c423e8071b21b35b07ea6,Zie8xaLG8_M
2,3,4,3,7,1,5,6,5,6,3,4,3,3,5,5dfc01544a2ad4918e665575,LW4UMSQNgpM
6,6,5,5,5,3,4,5,3,3,3,4,2,4,5,5af4cd9c20299700016d1245,1RLA2K18riE
6,6,5,6,6,2,5,5,2,3,5,6,3,5,6,55d621bbdb6a810013fa0ea0,LW4UMSQNgpM
2,3,6,6,7,3,5,4,4,5,3,6,3,6,4,6037a63eb08c240350cfd0db,ffMiaRJmVio
6,4,2,2,5,4,3,3,3,2,2,4,3,3,3,5efb8358f81cbe0f08950fe4,39QOYRNmfjg
1,2,7,3,3,3,4,5,4,1,1,6,3,3,4,5af4cd9c20299700016d1245,EXVVcmoPCbA
1,2,5,2,2,4,3,2,2,2,2,3,2,5,2,6136503d70302c9d1aa894f4,EXVVcmoPCbA
2,3,4,3,5,3,3,2,5,6,3,4,3,5,5,56f597c5736c79000b228052,EXVVcmoPCbA
1,2,3,1,1,2,3,1,6,5,2,3,1,2,1,5b7924d8338a93000154ad21,0EnNkBfhfa0
1,3,2,6,6,2,5,3,3,5,5,3,2,3,2,605e1fc0be766e80d0104df3,S2JB2aZDdgg
5,6,6,6,6,4,6,3,3,2,2,6,3,6,3,6127987e1e4a3ccd8b9ce45a,qymG5taSseY
5,7,2,5,5,3,2,5,1,1,5,4,3,3,4,5c4afb7234ee9300011cbbfc,my2MceeTLxc
3,1,3,1,1,5,5,4,4,2,3,3,4,2,3,5dfc01544a2ad4918e665575,PlFJmhRZsc8
3,1,3,3,2,7,3,2,5,3,2,2,4,2,3,5a95d013f6dfdd0001ea60be,e2KvH1ZAX84
5,6,4,3,4,4,3,3,2,2,1,2,2,5,5,60e76a1d107aa8d3ccd3e37b,VIqv8YRVDuY
1,2,2,1,1,3,4,3,6,3,1,7,3,1,5,5e4761e624b17f2239a6473a,Uyp8N1f5Hrg
3,2,6,5,6,3,6,4,3,5,3,6,2,6,6,608727ded1b6b85975bbf14d,vdWc1qLStAs
4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,5f5949feb6149f1932dbfcfc,EXL8_DhTqNE
6,7,6,2,3,1,1,1,1,1,1,2,2,2,1,5fae21a54a4443270635904c,xW_3jja6hFQ
4,4,3,2,5,5,4,3,2,3,1,2,2,4,3,60e76a1d107aa8d3ccd3e37b,2-m3SEGs0kM
2,2,3,5,3,5,2,2,2,6,2,2,3,4,3,5ebebcf619a604258a233c4f,g0DI5tPiPPM
3,2,5,5,4,5,6,5,5,6,4,4,3,5,6,608727ded1b6b85975bbf14d,NHcDF9wyXpM
4,3,3,2,3,4,3,3,3,3,2,3,2,2,2,5ebebcf619a604258a233c4f,gZwHQ9CGyJY
2,7,3,2,2,6,3,1,2,1,2,5,2,3,1,608727ded1b6b85975bbf14d,jEtrbjHaZc8
3,2,5,5,6,3,5,5,2,3,3,6,3,6,4,608727ded1b6b85975bbf14d,VIqv8YRVDuY
1,7,5,3,7,2,7,2,5,2,1,7,3,2,5,5e4761e624b17f2239a6473a,f6C_P7xu2fc
1,6,6,1,3,6,4,3,4,5,1,5,2,5,3,5f8394cdd4459c14c000697e,9-RTErCdQCY
5,2,2,5,4,4,3,5,3,3,4,4,4,4,5,5ebebcf619a604258a233c4f,cYszuGaptkk
1,3,5,3,2,5,3,3,5,2,2,6,3,3,3,5f8394cdd4459c14c000697e,8on6Bja3ymY
2,7,5,2,5,2,6,1,1,1,2,7,2,2,1,5e4761e624b17f2239a6473a,tTmh2c2AtXw
2,2,3,5,3,5,5,4,4,5,4,5,4,5,4,608727ded1b6b85975bbf14d,cYszuGaptkk
1,3,3,2,6,2,3,1,6,3,2,2,1,1,1,5e597bc019aafc0628150c78,0EnNkBfhfa0
4,3,2,4,4,4,4,3,4,5,3,4,3,3,4,5ebebcf619a604258a233c4f,Zl-50U1tsBM
1,2,7,1,2,3,2,2,2,1,4,3,3,3,3,5f8394cdd4459c14c000697e,9CRrye6_oFo
3,6,6,7,7,2,6,6,3,3,3,7,5,5,3,5f8394cdd4459c14c000697e,nP-zU9Bn560
2,7,3,3,3,6,3,3,5,5,5,5,3,5,3,6151e69a392433707e7a9dfb,Drg9AMJCWRk
1,7,1,1,2,2,2,2,2,2,6,2,2,2,2,6151e69a392433707e7a9dfb,T6oQFzxk8HU
1,3,7,6,6,2,5,5,3,3,1,6,4,3,4,5f8394cdd4459c14c000697e,_tNKC2D_DK4
2,7,5,3,5,3,7,1,2,1,1,7,2,4,2,5e4761e624b17f2239a6473a,S2JB2aZDdgg
1,3,5,3,3,4,3,3,3,3,2,4,3,5,3,5f8394cdd4459c14c000697e,ENjv1qKNS4A
2,7,2,3,5,5,2,5,5,3,5,5,5,5,5,6151e69a392433707e7a9dfb,XiHahyPA14A
3,7,3,2,2,2,3,3,3,4,2,2,3,4,3,5fae21a54a4443270635904c,fkd9m4Lc9W8
2,4,5,5,5,2,6,3,5,3,1,7,3,2,5,5e4761e624b17f2239a6473a,90BHH9lni8o
3,7,3,3,5,5,3,3,6,6,6,3,5,5,5,6151e69a392433707e7a9dfb,gXO6upZqhNc
1,7,6,7,7,2,3,6,3,3,1,6,5,5,5,5f8394cdd4459c14c000697e,pdzliNhlqWI
3,6,6,3,5,5,6,2,2,3,3,6,3,5,2,5e380457679e67000c56b02f,33BwTrRpbR0
1,2,5,3,2,3,6,5,4,3,2,5,3,3,4,5f8394cdd4459c14c000697e,Zl-50U1tsBM
2,3,3,1,2,2,2,3,5,2,3,3,5,3,3,6151e69a392433707e7a9dfb,Njz2KfUZ36o
2,7,3,3,3,5,5,3,5,6,6,3,5,5,5,6151e69a392433707e7a9dfb,HO-GyyhtDnA
2,3,6,4,3,6,3,2,5,5,4,5,6,4,5,5b7924d8338a93000154ad21,6Rg3FFuShGI
5,7,2,3,3,3,5,1,2,1,1,3,3,2,2,615a17c90199096a5bbe0f48,bP5Wlc0Na8w
1,2,3,5,3,6,6,3,5,5,3,3,3,5,3,55d621bbdb6a810013fa0ea0,7V_e5xlmSqM
1,1,2,2,3,4,1,1,5,2,6,3,5,2,2,6136503d70302c9d1aa894f4,hEIrqBhIbmk
3,5,2,3,7,3,2,3,2,2,3,4,3,4,3,5fcf5ad1347ca200086dd547,pdzliNhlqWI
3,7,3,5,1,3,2,1,1,1,1,2,1,1,1,615a17c90199096a5bbe0f48,zqvBh_9EQSc
4,5,5,6,5,3,3,5,3,3,4,5,4,6,3,6127987e1e4a3ccd8b9ce45a,_7-8YYf0dMA
2,2,5,3,3,4,3,3,5,5,6,3,3,4,3,6112c3592c483f115b25d256,AsBTxUxT8-I
5,7,3,6,6,4,3,7,1,1,3,5,3,6,3,6136503d70302c9d1aa894f4,esX6Xb_7WyM
5,6,6,6,6,3,5,6,3,5,3,6,5,5,6,55d621bbdb6a810013fa0ea0,jk0uhPvBnaI
1,1,6,2,2,4,6,2,6,5,2,2,4,2,2,612b5a2c55286e4cf74a63ee,LVmmGDCgDu8
1,1,3,3,3,5,4,2,5,6,3,5,3,4,3,56f597c5736c79000b228052,RcXaVTonC7c
3,6,3,3,6,4,2,3,3,2,3,2,3,5,2,605e1fc0be766e80d0104df3,f-CA3IUQAWM
3,5,5,4,7,2,3,4,4,3,2,5,1,3,5,5dfc01544a2ad4918e665575,oXkPfK4qEHQ
5,1,5,5,5,3,3,2,3,2,1,5,3,3,2,615a17c90199096a5bbe0f48,sS_hpPzuLQ8
1,7,6,3,6,2,6,1,2,2,3,6,2,6,2,612b5a2c55286e4cf74a63ee,_ob7euNGFxw
1,2,7,5,6,2,7,4,5,6,4,6,3,5,4,6037a63eb08c240350cfd0db,oWFVKWZxhJU
5,5,4,1,5,3,5,4,2,3,4,4,5,4,4,6112c3592c483f115b25d256,esX6Xb_7WyM
1,6,5,2,2,3,6,1,3,2,1,5,1,3,1,615a17c90199096a5bbe0f48,DX5qdgEvdlc
3,6,3,5,6,3,5,6,3,5,4,6,3,5,5,55d621bbdb6a810013fa0ea0,oWFVKWZxhJU
6,6,7,7,7,6,6,7,1,4,2,5,5,4,6,5a95d013f6dfdd0001ea60be,QPABdbp7RFw
4,7,5,2,3,2,2,1,2,3,2,2,3,3,2,5fae21a54a4443270635904c,DWi19R_1ugo
6,6,6,4,6,2,3,5,3,4,3,7,6,6,7,5ebebcf619a604258a233c4f,WZr7t3DXYsA
1,1,2,1,2,4,3,1,3,5,7,7,3,1,1,5e4761e624b17f2239a6473a,BooeikkiNKw
4,6,4,4,4,3,4,4,2,2,4,4,4,4,4,5f5949feb6149f1932dbfcfc,FqGfNOYo0co
4,4,4,3,4,2,4,4,4,4,2,4,4,4,4,5f5949feb6149f1932dbfcfc,cYszuGaptkk
3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,5f5949feb6149f1932dbfcfc,HO-GyyhtDnA
5,7,2,5,5,3,3,3,3,2,1,2,3,4,3,5fae21a54a4443270635904c,QWQAG8Zs_no
3,7,6,2,7,2,7,5,3,3,1,7,3,2,6,5e4761e624b17f2239a6473a,84Q-XLh3fAY
6,5,5,7,7,3,6,3,3,3,2,6,6,4,2,5e597bc019aafc0628150c78,42wqjpxHMdA
1,7,3,1,2,3,3,1,1,1,2,7,2,2,1,5e4761e624b17f2239a6473a,tyjlxbHsnuY
4,6,4,5,4,5,4,4,4,7,4,4,4,4,4,608727ded1b6b85975bbf14d,HO-GyyhtDnA
6,3,5,2,2,5,3,2,3,2,3,5,5,6,5,5e597bc019aafc0628150c78,HmN4c8UShsk
3,7,3,3,5,5,2,2,2,2,2,2,2,5,1,5e597bc019aafc0628150c78,ptE7EHKWG50
1,1,5,1,1,1,2,2,2,2,3,3,2,2,1,6151e69a392433707e7a9dfb,jBIWrAAq-3Q
6,7,2,7,3,3,3,3,1,1,3,3,5,4,5,5e597bc019aafc0628150c78,IUMGZBXMi0M
5,7,5,4,6,3,3,2,3,4,5,5,3,4,2,5fae21a54a4443270635904c,IUMGZBXMi0M
2,7,3,2,5,3,6,1,3,1,1,7,3,3,3,5e4761e624b17f2239a6473a,5P9kXntCLPw
6,7,5,7,7,2,6,7,2,2,2,6,5,5,5,5e597bc019aafc0628150c78,ZGYsE6m0YtY
1,7,5,5,7,5,5,2,2,3,2,5,3,5,3,5e597bc019aafc0628150c78,KqXriV8Mi3Y
2,6,3,2,6,3,3,6,2,1,3,4,3,3,6,5f8394cdd4459c14c000697e,YrKlq72U0E4
1,3,5,1,1,1,1,1,5,6,3,3,1,1,1,6151e69a392433707e7a9dfb,ZkKgHOgNKEU
6,7,5,7,7,6,6,5,7,7,7,3,5,7,7,6151e69a392433707e7a9dfb,jltRPLHjR0o
1,7,7,3,6,6,3,2,2,5,6,6,2,3,3,6151e69a392433707e7a9dfb,mMR_LTavLq4
5,7,2,3,2,2,1,2,6,4,4,4,4,4,3,5fae21a54a4443270635904c,sS_hpPzuLQ8
1,5,6,6,6,2,5,5,4,4,3,5,3,5,5,5f8394cdd4459c14c000697e,lXEc9Oueszg
1,6,5,1,1,2,2,4,1,3,3,3,4,4,4,5fae21a54a4443270635904c,LVmmGDCgDu8
3,7,2,2,2,2,2,1,1,2,3,3,5,3,3,5fae21a54a4443270635904c,i7zsJj3XgBc
5,3,4,6,2,6,6,3,5,6,5,4,5,4,4,5e597bc019aafc0628150c78,HO-GyyhtDnA
1,3,5,4,3,6,6,5,3,4,2,4,3,4,3,5f8394cdd4459c14c000697e,HO-GyyhtDnA
6,7,3,6,1,6,6,3,1,2,3,2,5,5,3,5e597bc019aafc0628150c78,Zl-50U1tsBM
2,7,5,2,6,2,6,2,5,1,1,7,3,2,3,5e4761e624b17f2239a6473a,pdzliNhlqWI
7,7,7,7,7,2,6,6,6,5,7,5,6,6,6,6151e69a392433707e7a9dfb,VIqv8YRVDuY
5,7,2,2,2,1,2,3,4,4,1,2,2,3,3,5fae21a54a4443270635904c,Zl-50U1tsBM
2,2,6,2,2,5,6,2,3,3,4,3,2,4,3,5e380457679e67000c56b02f,rKe2vkFIUbY
6,7,5,3,6,3,6,2,3,1,1,7,3,5,4,5e4761e624b17f2239a6473a,2-m3SEGs0kM
3,3,4,5,3,4,6,3,3,3,4,5,4,5,4,5e380457679e67000c56b02f,2LZjLBipdfI
6,6,6,6,6,3,4,5,2,2,4,5,4,5,3,5e380457679e67000c56b02f,J1jTgT6DVfs
1,5,5,5,3,6,6,3,5,5,2,5,5,4,3,605e1fc0be766e80d0104df3,e2KvH1ZAX84
3,2,4,2,3,6,4,3,7,7,5,7,3,2,4,5efb8358f81cbe0f08950fe4,7V_e5xlmSqM
3,2,2,3,3,6,2,2,2,3,5,3,4,2,4,56f597c5736c79000b228052,fkd9m4Lc9W8
3,2,2,2,3,4,3,5,5,6,5,4,3,4,3,5fcf5ad1347ca200086dd547,cYszuGaptkk
5,6,4,6,6,4,3,4,2,6,1,5,2,6,3,5efb8358f81cbe0f08950fe4,ffMiaRJmVio
3,3,2,5,5,3,3,2,1,3,1,6,5,3,3,5f0cfeef098f1e53ff201909,VIqv8YRVDuY
1,3,4,6,7,2,3,3,7,6,3,5,4,5,6,56f597c5736c79000b228052,LW4UMSQNgpM
1,4,5,5,5,2,5,3,5,6,2,2,3,3,3,5bd0a57f446a8e0001204390,VIqv8YRVDuY
3,6,3,5,5,3,5,2,5,3,2,6,2,3,5,5fc93d0e16b69439e106238e,-o98tc5dDUI
2,6,1,2,5,6,3,5,5,7,6,5,3,5,6,5f6c423e8071b21b35b07ea6,-o98tc5dDUI
3,6,6,4,5,4,4,2,2,2,3,7,4,3,4,5beab62b2bb2960001c9b288,h0TPYyam0-c
2,2,6,2,3,6,4,3,7,7,1,7,3,3,4,5efb8358f81cbe0f08950fe4,daHsUZiM6p8
2,2,5,2,3,3,2,3,6,5,4,3,4,3,3,5c4afb7234ee9300011cbbfc,FILn56RNEyg
5,6,6,7,6,5,2,5,3,2,5,2,3,3,2,61435b26170aa14747574253,VIqv8YRVDuY
7,4,6,5,6,2,6,6,5,4,3,4,1,3,7,5dfc01544a2ad4918e665575,VhOKmLf9JY8
5,7,2,5,6,2,1,2,2,2,3,5,1,2,2,5ba11949a896050001d50742,wxbvq4A02uQ
6,6,3,6,6,2,6,6,2,3,4,5,4,5,3,60c114f1542c86cb1e3e7c86,ebUStbjgKXE
7,7,5,1,1,6,7,3,3,3,1,7,2,1,1,60b60d67bbc65b38b155536e,EXVVcmoPCbA
2,2,3,3,2,5,3,2,3,2,2,2,2,2,2,6127987e1e4a3ccd8b9ce45a,UZI85fGTuAM
2,3,3,3,5,3,5,5,3,4,3,5,3,5,5,55d621bbdb6a810013fa0ea0,iD1Eac2X6A4
3,6,2,2,6,2,2,2,5,6,6,3,2,2,3,5ff0bcb250c73d4aad16886f,8y6pDQTKjrk
2,3,6,1,1,6,3,2,4,3,5,5,3,4,5,60c114f1542c86cb1e3e7c86,UZI85fGTuAM
3,5,5,5,5,4,5,5,6,7,5,2,1,3,5,5f6c423e8071b21b35b07ea6,oWFVKWZxhJU
1,3,3,5,6,2,6,3,3,5,5,3,3,5,5,5af4cd9c20299700016d1245,xfIDBV2R5fw
1,2,7,2,6,1,6,4,7,5,1,5,2,5,5,5efb8358f81cbe0f08950fe4,xfIDBV2R5fw
1,1,1,1,2,5,2,1,5,3,2,5,1,2,1,5ba11949a896050001d50742,0EnNkBfhfa0
1,3,6,3,6,5,6,4,5,5,2,6,5,5,3,6037a63eb08c240350cfd0db,OdDQthpq2Xo
3,3,3,3,3,5,1,1,7,7,7,4,1,1,7,60b60d67bbc65b38b155536e,cYszuGaptkk
3,6,2,2,2,5,3,2,1,2,5,3,2,2,3,5fc93d0e16b69439e106238e,YGxld6FysWU
1,2,5,3,2,2,3,2,6,6,2,3,2,3,2,612b5a2c55286e4cf74a63ee,DX5qdgEvdlc
2,2,3,2,4,6,5,1,4,5,6,3,2,3,2,6136503d70302c9d1aa894f4,cYszuGaptkk
2,5,6,5,6,6,5,3,2,2,6,7,4,3,1,5fea2e6613597c51a166f24d,S2JB2aZDdgg
4,4,4,3,3,6,7,4,7,7,1,6,2,4,4,5beab62b2bb2960001c9b288,DX5qdgEvdlc
2,5,3,3,5,2,3,3,3,2,2,3,2,3,4,5f7e0c5f582257095a86ff6e,sP6RnFMqDnI
2,6,5,6,6,4,5,3,2,3,3,5,3,5,2,605e1fc0be766e80d0104df3,xfIDBV2R5fw
5,7,4,3,6,3,3,2,3,5,3,5,4,5,5,56f597c5736c79000b228052,VIqv8YRVDuY
3,7,6,4,6,4,6,3,6,7,1,6,2,4,3,6027cc78c597e0049f3e455d,qymG5taSseY
6,6,6,6,6,4,5,6,2,2,2,6,5,6,2,6127987e1e4a3ccd8b9ce45a,NOpz_7iEGD4
2,6,7,6,6,3,6,2,2,2,1,6,2,5,2,608702d7661a76c56f62a02a,0nAk-a4j7dE
3,6,4,3,5,6,5,5,4,3,3,5,5,4,3,60c114f1542c86cb1e3e7c86,NW9w3nKtjO4
5,6,5,5,6,3,5,6,3,5,3,6,6,5,6,5b7924d8338a93000154ad21,7bB2elKsUFE
5,4,3,3,5,4,3,4,2,4,4,3,5,5,3,5efb8358f81cbe0f08950fe4,NOpz_7iEGD4
6,5,6,3,6,5,6,5,6,7,6,5,2,4,5,5f6c423e8071b21b35b07ea6,0nAk-a4j7dE
3,4,6,5,5,3,4,5,3,3,5,6,5,6,5,6112c3592c483f115b25d256,khGyyJuLSgU
1,7,5,5,5,3,5,3,3,5,3,5,5,3,5,60b60d67bbc65b38b155536e,VIqv8YRVDuY
4,4,4,4,4,4,4,4,4,7,7,4,2,4,7,615a17c90199096a5bbe0f48,sAvsN1Ogq4U
2,7,3,2,5,3,2,6,2,2,3,5,5,3,6,55d621bbdb6a810013fa0ea0,NOpz_7iEGD4
6,6,6,5,7,2,6,6,1,1,1,6,1,6,2,6136503d70302c9d1aa894f4,2-m3SEGs0kM
3,5,6,6,6,3,6,4,2,2,3,7,5,6,3,6037a63eb08c240350cfd0db,NOpz_7iEGD4
5,7,6,7,6,3,5,6,1,2,2,5,3,3,6,5fc93d0e16b69439e106238e,7bB2elKsUFE
6,7,6,6,7,7,6,5,3,3,2,3,5,7,4,56f597c5736c79000b228052,2-m3SEGs0kM
1,7,7,3,7,1,6,6,2,2,6,6,6,6,7,612b5a2c55286e4cf74a63ee,7bB2elKsUFE
2,5,6,4,5,4,4,3,6,5,3,5,3,4,4,5efb8358f81cbe0f08950fe4,2KH0C36fKkk
6,4,5,2,3,3,4,3,4,3,3,5,5,3,2,5f29ed73209c1b1a178602e3,Uyp8N1f5Hrg
4,7,1,4,4,4,2,7,1,1,7,4,3,4,3,5d456f55b2da940019185094,972oFsnpDmE
3,3,3,5,5,3,5,3,3,3,2,5,4,5,5,6127987e1e4a3ccd8b9ce45a,khGyyJuLSgU
5,6,3,3,5,4,4,3,3,3,4,5,3,4,3,60c114f1542c86cb1e3e7c86,1ElWzIJJCQI
2,3,5,2,2,5,2,1,5,5,2,5,2,3,1,5c4afb7234ee9300011cbbfc,1ElWzIJJCQI
5,6,4,3,6,2,4,5,3,3,5,4,3,4,3,5dfc01544a2ad4918e665575,NW9w3nKtjO4
1,6,4,5,3,6,6,6,5,7,6,6,3,3,5,5f6c423e8071b21b35b07ea6,sAvsN1Ogq4U
1,3,6,6,6,3,6,4,6,5,3,6,5,5,3,6037a63eb08c240350cfd0db,2KH0C36fKkk
1,6,2,3,4,4,2,2,3,5,3,3,2,2,3,6136503d70302c9d1aa894f4,Zl-50U1tsBM
2,3,5,3,4,5,2,3,4,5,5,2,5,3,3,6112c3592c483f115b25d256,2KH0C36fKkk
3,3,5,6,6,3,5,5,2,2,3,6,3,5,3,6127987e1e4a3ccd8b9ce45a,WroQbOL8Vpw
6,6,5,2,3,5,5,5,4,3,4,5,6,2,3,6284049591dc2c6570e93482,YGxld6FysWU
1,3,6,6,6,2,6,4,3,4,3,7,5,5,5,6037a63eb08c240350cfd0db,WroQbOL8Vpw
3,3,5,4,4,5,2,4,2,3,5,3,2,5,2,605e1fc0be766e80d0104df3,xK9Miif2otY
2,6,2,2,5,3,5,2,2,2,3,3,2,3,5,5fc93d0e16b69439e106238e,xK9Miif2otY
1,4,6,6,6,4,7,2,3,2,3,3,5,5,2,608702d7661a76c56f62a02a,xK9Miif2otY
1,5,7,3,7,1,7,5,5,7,7,4,4,5,5,5f6c423e8071b21b35b07ea6,WroQbOL8Vpw
2,3,6,4,6,3,6,3,2,2,2,6,3,3,4,5ebd495e39fb6f017b95054a,-Mqc2csT3ZM
3,3,5,6,5,5,3,2,2,3,2,6,5,5,3,56f597c5736c79000b228052,pdzliNhlqWI
5,6,1,2,3,3,3,2,4,5,5,5,3,3,3,60c114f1542c86cb1e3e7c86,xK9Miif2otY
3,6,3,4,6,5,3,5,3,4,3,6,3,4,6,55d621bbdb6a810013fa0ea0,xK9Miif2otY
2,2,2,2,3,3,4,2,3,3,3,6,2,3,2,6127987e1e4a3ccd8b9ce45a,bP5Wlc0Na8w
